"Year","LocationAbbr","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age.years.","Education","Gender","Income","Race.Ethnicity","GeoLocation","LocationID","StratificationCategoryId1","StratificationID1"
2015,"US",31.8,30.8,32.8,29470,"","","","","Non-Hispanic Black","",59,"RACE","RACEBLK"
2015,"PR",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(18.220833, -66.590149)",72,"RACE","RACEHPI"
2015,"VT",31,27.3,35,948,"","","","$50,000 - $74,999","","(43.625381239, -72.517640791)",50,"INC","INC5075"
2015,"US",37.9,37.4,38.4,146748,"","College graduate","","","","",59,"EDU","EDUCOGRAD"
2015,"GU",30.1,23.1,38.1,261,"","","","$15,000 - $24,999","","(13.444304, 144.793731)",66,"INC","INC1525"
2015,"PR",20.8,15.8,27,320,"","","","$35,000 - $49,999","","(18.220833, -66.590149)",72,"INC","INC3550"
2015,"LA",22.1,18,26.8,702,"","","","$15,000 - $24,999","","(31.312660644, -92.445680071)",22,"INC","INC1525"
2015,"OR",28.7,26.6,31,2665,"","","Female","","","(44.567449424, -120.155031326)",41,"GEN","FEMALE"
2011,"ME",42.2,36.9,47.7,381,"18 - 24","","","","","(45.254228894001, -68.985031336)",23,"AGEYR","AGEYR1824"
2015,"WI",NA,NA,NA,NA,"","","","","Asian","(44.393191174, -89.816370742)",55,"RACE","RACEASN"
2013,"NH",26.5,23.5,29.8,1590,"","High school graduate","","","","(43.655950113, -71.50036092)",33,"EDU","EDUHSGRAD"
2015,"US",28.7,27.7,29.6,25955,"","","","","Hispanic","",59,"RACE","RACEHIS"
2015,"GU",34.3,29.1,40,549,"","High school graduate","","","","(13.444304, 144.793731)",66,"EDU","EDUHSGRAD"
2015,"GU",33,24.9,42.2,218,"","","","$25,000 - $34,999","","(13.444304, 144.793731)",66,"INC","INC2535"
2015,"PR",14.4,12.6,16.4,1921,"","","Male","","","(18.220833, -66.590149)",72,"GEN","MALE"
2015,"PR",17.9,14.6,21.7,619,"25 - 34","","","","","(18.220833, -66.590149)",72,"AGEYR","AGEYR2534"
2017,"DC",30.5,26.5,34.8,638,"35 - 44","","","","","(38.890371385, -77.031961127)",11,"AGEYR","AGEYR3544"
2017,"DE",32.3,27,38.1,502,"","","","","Non-Hispanic Black","(39.008830667, -75.577741168)",10,"RACE","RACEBLK"
2017,"NH",33.4,18.1,53.2,60,"","","","","Hispanic","(43.655950113, -71.50036092)",33,"RACE","RACEHIS"
2015,"PR",4.6,3.4,6.2,1021,"55 - 64","","","","","(18.220833, -66.590149)",72,"AGEYR","AGEYR5564"
2011,"FL",37.1,33.9,40.4,2153,"","","","$75,000 or greater","","(28.932040377, -81.928960539)",12,"INC","INC75PLUS"
2015,"US",36.7,34.4,38.9,7183,"","","","","2 or more races","",59,"RACE","RACE2PLUS"
2015,"GU",29.4,24.2,35.2,529,"","","","","Hawaiian/Pacific Islander","(13.444304, 144.793731)",66,"RACE","RACEHPI"
2015,"US",32.2,30.3,34.1,7932,"","","","","Asian","",59,"RACE","RACEASN"
2015,"PR",22.3,18.3,27,420,"18 - 24","","","","","(18.220833, -66.590149)",72,"AGEYR","AGEYR1824"
2015,"PR",19.4,16.9,22.1,1518,"","College graduate","","","","(18.220833, -66.590149)",72,"EDU","EDUCOGRAD"
2015,"PR",NA,NA,NA,NA,"","","","","Non-Hispanic White","(18.220833, -66.590149)",72,"RACE","RACEWHT"
2015,"GU",21.3,13.8,31.5,115,"","Less than high school","","","","(13.444304, 144.793731)",66,"EDU","EDUHS"
2015,"PR",14,11.3,17.2,668,"35 - 44","","","","","(18.220833, -66.590149)",72,"AGEYR","AGEYR3544"
2015,"GU",33.8,26.9,41.5,283,"35 - 44","","","","","(13.444304, 144.793731)",66,"AGEYR","AGEYR3544"
2015,"US",35.5,31.2,40,1615,"","","","","Other","",59,"RACE","RACEOTH"
2015,"GU",30.1,20.4,41.9,128,"","","","Data not reported","","(13.444304, 144.793731)",66,"INC","INCNR"
2015,"GU",22.5,18.7,26.8,802,"","","Female","","","(13.444304, 144.793731)",66,"GEN","FEMALE"
2015,"PR",6.2,5,7.8,2052,"","","","Less than $15,000","","(18.220833, -66.590149)",72,"INC","INCLESS15"
2017,"LA",33.8,18.1,54.2,62,"","","","","American Indian/Alaska Native","(31.312660644, -92.445680071)",22,"RACE","RACENAA"
2017,"GA",30.9,27.1,35.1,971,"","","","Data not reported","","(32.839681093, -83.627580346)",13,"INC","INCNR"
2015,"US",27.5,26.5,28.4,35278,"","","","$25,000 - $34,999","","",59,"INC","INC2535"
2015,"GU",25.4,18.5,33.8,206,"","","","","2 or more races","(13.444304, 144.793731)",66,"RACE","RACE2PLUS"
2015,"US",32.3,31.7,32.8,107739,"","Some college or technical school","","","","",59,"EDU","EDUCOTEC"
2017,"MN",31.6,29.9,33.3,4742,"","Some college or technical school","","","","(46.355648736, -94.794200503)",27,"EDU","EDUCOTEC"
2019,"SD",38.4,34.7,42.1,2760,"","","Male","","","(44.353130053000484, -100.3735306369997)",46,"GEN","MALE"
2017,"VI",NA,NA,NA,NA,"","","","","Hispanic","(18.335765, -64.896335)",78,"RACE","RACEHIS"
2015,"US",46.6,45.5,47.7,20390,"18 - 24","","","","","",59,"AGEYR","AGEYR1824"
2015,"US",32,31.2,32.8,53836,"","","","$50,000 - $74,999","","",59,"INC","INC5075"
2015,"US",30.6,29.8,31.3,44271,"35 - 44","","","","","",59,"AGEYR","AGEYR3544"
2015,"US",24.8,24.1,25.6,51746,"","","","$15,000 - $24,999","","",59,"INC","INC1525"
2017,"VI",NA,NA,NA,NA,"35 - 44","","","","","(18.335765, -64.896335)",78,"AGEYR","AGEYR3544"
2017,"AL",17.9,15.6,20.6,1311,"55 - 64","","","","","(32.840571122, -86.631860762)",1,"AGEYR","AGEYR5564"
2017,"FL",48.9,29.2,68.9,98,"","","","","Other","(28.932040377, -81.928960539)",12,"RACE","RACEOTH"
2017,"SC",35.8,33.6,38.1,3390,"","College graduate","","","","(33.998821303, -81.045371207)",45,"EDU","EDUCOGRAD"
2013,"KS",19.1,9.5,34.8,71,"","","","","Other","(38.3477403, -98.200781227)",20,"RACE","RACEOTH"
2017,"TN",26.6,24.9,28.3,5107,"","","","","","(35.68094058, -85.774490914)",47,"OVR","OVERALL"
2017,"HI",38.3,36,40.6,3069,"","College graduate","","","","(21.304850435, -157.857749403)",15,"EDU","EDUCOGRAD"
2017,"WI",30.6,28.8,32.4,5142,"","","","","","(44.393191174, -89.816370742)",55,"OVR","OVERALL"
2017,"OH",28.5,25.1,32.2,1495,"","","","$35,000 - $49,999","","(40.060210141, -82.404260056)",39,"INC","INC3550"
2017,"WY",26.8,20.4,34.3,260,"","","","Less than $15,000","","(43.235541343, -108.109830353)",56,"INC","INCLESS15"
2017,"AK",35.3,25.6,46.4,264,"","","","Data not reported","","(64.845079957001, -147.722059036)",2,"INC","INCNR"
2017,"NM",30,24.7,35.7,590,"","","","$25,000 - $34,999","","(34.520880952, -106.240580985)",35,"INC","INC2535"
2017,"SC",26.1,22.6,30.1,1290,"","","","$35,000 - $49,999","","(33.998821303, -81.045371207)",45,"INC","INC3550"
2017,"MA",NA,NA,NA,NA,"","","","","Other","(42.27687047, -72.082690675)",25,"RACE","RACEOTH"
2017,"WV",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(38.665510202, -80.712640135)",54,"RACE","RACEHPI"
2017,"VI",NA,NA,NA,NA,"","","","Less than $15,000","","(18.335765, -64.896335)",78,"INC","INCLESS15"
2017,"RI",23.4,18.8,28.6,512,"","","","$35,000 - $49,999","","(41.708280193, -71.522470314)",44,"INC","INC3550"
2017,"NV",34.1,25.7,43.5,159,"","","","","Non-Hispanic Black","(39.49324039, -117.071840564)",32,"RACE","RACEBLK"
2017,"FL",33.3,30.6,36.1,5909,"","Some college or technical school","","","","(28.932040377, -81.928960539)",12,"EDU","EDUCOTEC"
2017,"VI",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(18.335765, -64.896335)",78,"RACE","RACEBLK"
2017,"MO",24,22.1,25.9,4114,"","","Female","","","(38.635790776, -92.566300053)",29,"GEN","FEMALE"
2017,"WV",23.8,14.7,36.1,110,"","","","","Non-Hispanic Black","(38.665510202, -80.712640135)",54,"RACE","RACEBLK"
2017,"IL",30.4,28.6,32.4,3606,"","","","","Non-Hispanic White","(40.485010283, -88.997710178)",17,"RACE","RACEWHT"
2017,"CT",28.6,21.1,37.5,199,"","","","","Asian","(41.56266102, -72.649840952)",9,"RACE","RACEASN"
2017,"WV",44.8,37.4,52.5,198,"18 - 24","","","","","(38.665510202, -80.712640135)",54,"AGEYR","AGEYR1824"
2017,"NY",31.4,26.3,37.1,432,"","","","","Asian","(42.827001032, -75.543970427)",36,"RACE","RACEASN"
2017,"AK",29,24,34.6,775,"55 - 64","","","","","(64.845079957001, -147.722059036)",2,"AGEYR","AGEYR5564"
2017,"ME",28,24.1,32.3,1313,"","","","$35,000 - $49,999","","(45.254228894001, -68.985031336)",23,"INC","INC3550"
2017,"KY",NA,NA,NA,NA,"","","","","Asian","(37.645970271, -84.774971048)",21,"RACE","RACEASN"
2017,"MA",26.3,22.8,30.1,1545,"","","","Data not reported","","(42.27687047, -72.082690675)",25,"INC","INCNR"
2017,"MT",37.9,35,41,1806,"","College graduate","","","","(47.066528972, -109.424420645)",30,"EDU","EDUCOGRAD"
2017,"ND",33.9,31.6,36.3,3032,"","","Male","","","(47.475319779, -100.118421049)",38,"GEN","MALE"
2017,"FL",34.3,30.1,38.8,2316,"","","","$50,000 - $74,999","","(28.932040377, -81.928960539)",12,"INC","INC5075"
2017,"AL",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(32.840571122, -86.631860762)",1,"RACE","RACEHPI"
2017,"MS",31.1,25.5,37.2,357,"25 - 34","","","","","(32.745510099, -89.538030825)",28,"AGEYR","AGEYR2534"
2017,"MD",28.5,26.3,30.8,2882,"55 - 64","","","","","(39.290580964, -76.609260111)",24,"AGEYR","AGEYR5564"
2017,"RI",30.4,25.5,35.9,653,"","","","$50,000 - $74,999","","(41.708280193, -71.522470314)",44,"INC","INC5075"
2017,"FL",29.3,25.5,33.3,2242,"","","","","Hispanic","(28.932040377, -81.928960539)",12,"RACE","RACEHIS"
2017,"OR",33.9,31.6,36.3,2097,"","","Male","","","(44.567449424, -120.155031326)",41,"GEN","MALE"
2017,"NY",38.4,36.6,40.3,4736,"","College graduate","","","","(42.827001032, -75.543970427)",36,"EDU","EDUCOGRAD"
2017,"NH",30.4,28.5,32.4,5187,"","","","","","(43.655950113, -71.50036092)",33,"OVR","OVERALL"
2017,"WV",30.9,27.6,34.5,1069,"","","","$75,000 or greater","","(38.665510202, -80.712640135)",54,"INC","INC75PLUS"
2017,"MT",27.2,23.2,31.6,884,"","","","Data not reported","","(47.066528972, -109.424420645)",30,"INC","INCNR"
2017,"OH",33.9,32,36,4685,"","","Male","","","(40.060210141, -82.404260056)",39,"GEN","MALE"
2017,"OK",18.3,16.6,20.2,2439,"65 or older","","","","","(35.472031356, -97.521070214)",40,"AGEYR","AGEYR65PLUS"
2017,"MD",37.9,36.1,39.8,5706,"","College graduate","","","","(39.290580964, -76.609260111)",24,"EDU","EDUCOGRAD"
2017,"NE",19.3,15.3,23.9,883,"","Less than high school","","","","(41.641040988001, -99.365720623)",31,"EDU","EDUHS"
2017,"VT",30.7,28.2,33.3,2627,"","","Male","","","(43.625381239, -72.517640791)",50,"GEN","MALE"
2017,"MI",27.1,24.6,29.8,1589,"45 - 54","","","","","(44.661319543001, -84.71439027)",26,"AGEYR","AGEYR4554"
2017,"HI",28,26,30.2,3757,"","","Female","","","(21.304850435, -157.857749403)",15,"GEN","FEMALE"
2017,"NH",30.3,16.3,49.3,51,"","","","","Asian","(43.655950113, -71.50036092)",33,"RACE","RACEASN"
2017,"OH",22.6,20.5,24.9,2648,"55 - 64","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR5564"
2017,"OH",21.6,19.9,23.4,4386,"65 or older","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR65PLUS"
2017,"FL",18.8,15,23.3,2001,"","","","Less than $15,000","","(28.932040377, -81.928960539)",12,"INC","INCLESS15"
2017,"TX",30.5,28.1,33,6615,"","","","","Non-Hispanic White","(31.827240407, -99.426770206)",48,"RACE","RACEWHT"
2017,"GU",24.3,16.4,34.5,116,"","Less than high school","","","","(13.444304, 144.793731)",66,"EDU","EDUHS"
2017,"ND",26.3,24.2,28.6,3423,"","","Female","","","(47.475319779, -100.118421049)",38,"GEN","FEMALE"
2017,"TX",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(31.827240407, -99.426770206)",48,"RACE","RACEHPI"
2017,"NC",26.1,21,32,452,"","","","$25,000 - $34,999","","(35.466220975, -79.159250463)",37,"INC","INC2535"
2017,"NY",26.8,23.8,30.1,1567,"","","","$15,000 - $24,999","","(42.827001032, -75.543970427)",36,"INC","INC1525"
2017,"ID",38.9,35.6,42.3,1585,"","College graduate","","","","(43.682630005, -114.363730042)",16,"EDU","EDUCOGRAD"
2017,"VT",32.2,29.8,34.6,3201,"","","Female","","","(43.625381239, -72.517640791)",50,"GEN","FEMALE"
2015,"PR",25.9,18.4,35.1,164,"","","","$75,000 or greater","","(18.220833, -66.590149)",72,"INC","INC75PLUS"
2017,"CT",33.4,31.9,35,7545,"","","","","Non-Hispanic White","(41.56266102, -72.649840952)",9,"RACE","RACEWHT"
2017,"PR",9.8,8.7,10.9,4412,"","","","","","(18.220833, -66.590149)",72,"OVR","OVERALL"
2017,"NH",31.2,26.2,36.6,923,"","","","Data not reported","","(43.655950113, -71.50036092)",33,"INC","INCNR"
2017,"VI",NA,NA,NA,NA,"","","","","Non-Hispanic White","(18.335765, -64.896335)",78,"RACE","RACEWHT"
2017,"NC",31.3,26.7,36.3,601,"","","","$50,000 - $74,999","","(35.466220975, -79.159250463)",37,"INC","INC5075"
2017,"GA",48.8,42.9,54.7,356,"18 - 24","","","","","(32.839681093, -83.627580346)",13,"AGEYR","AGEYR1824"
2017,"TN",30.4,25.3,35.9,581,"","","","$35,000 - $49,999","","(35.68094058, -85.774490914)",47,"INC","INC3550"
2017,"WV",23.9,20,28.4,642,"","","","$35,000 - $49,999","","(38.665510202, -80.712640135)",54,"INC","INC3550"
2017,"MN",30.2,27.9,32.7,1959,"35 - 44","","","","","(46.355648736, -94.794200503)",27,"AGEYR","AGEYR3544"
2017,"LA",34.3,31.2,37.4,1383,"","College graduate","","","","(31.312660644, -92.445680071)",22,"EDU","EDUCOGRAD"
2017,"AK",30.8,19.4,45.1,242,"","","","Less than $15,000","","(64.845079957001, -147.722059036)",2,"INC","INCLESS15"
2017,"CT",38.1,35.9,40.2,3814,"","","","$75,000 or greater","","(41.56266102, -72.649840952)",9,"INC","INC75PLUS"
2017,"NV",37.3,30.5,44.7,435,"","","","$35,000 - $49,999","","(39.49324039, -117.071840564)",32,"INC","INC3550"
2017,"CT",28.7,19.7,39.9,108,"","","","","Other","(41.56266102, -72.649840952)",9,"RACE","RACEOTH"
2017,"GU",23.9,20.1,28.1,712,"","","Female","","","(13.444304, 144.793731)",66,"GEN","FEMALE"
2017,"NM",33.5,29.2,38,662,"35 - 44","","","","","(34.520880952, -106.240580985)",35,"AGEYR","AGEYR3544"
2017,"NY",28.7,25.8,31.9,1323,"35 - 44","","","","","(42.827001032, -75.543970427)",36,"AGEYR","AGEYR3544"
2017,"MA",26.4,19.6,34.5,327,"","","","$15,000 - $24,999","","(42.27687047, -72.082690675)",25,"INC","INC1525"
2017,"MI",24.7,21.1,28.7,930,"","","","$25,000 - $34,999","","(44.661319543001, -84.71439027)",26,"INC","INC2535"
2017,"KY",32.4,25.4,40.3,847,"","","","","Non-Hispanic Black","(37.645970271, -84.774971048)",21,"RACE","RACEBLK"
2017,"OR",33.6,29.6,37.9,650,"35 - 44","","","","","(44.567449424, -120.155031326)",41,"AGEYR","AGEYR3544"
2017,"KS",31.5,27.2,36.1,744,"","","","","Non-Hispanic Black","(38.3477403, -98.200781227)",20,"RACE","RACEBLK"
2017,"AK",28.5,21,37.3,327,"","","","$35,000 - $49,999","","(64.845079957001, -147.722059036)",2,"INC","INC3550"
2017,"MI",28.9,27.7,30.2,8214,"","","","","Non-Hispanic White","(44.661319543001, -84.71439027)",26,"RACE","RACEWHT"
2017,"OR",40.1,37,43.2,1375,"","","","$75,000 or greater","","(44.567449424, -120.155031326)",41,"INC","INC75PLUS"
2017,"IA",37.9,35.7,40.1,2438,"","College graduate","","","","(42.469400913, -93.816490556)",19,"EDU","EDUCOGRAD"
2017,"UT",19.4,15.1,24.5,429,"","Less than high school","","","","(39.360700171, -111.587130635)",49,"EDU","EDUHS"
2017,"KS",22,19,25.5,1148,"","","","Less than $15,000","","(38.3477403, -98.200781227)",20,"INC","INCLESS15"
2017,"WA",38.3,35.2,41.5,1301,"25 - 34","","","","","(47.522278629, -120.47001079)",53,"AGEYR","AGEYR2534"
2017,"AK",39.1,32.2,46.5,420,"","","","$50,000 - $74,999","","(64.845079957001, -147.722059036)",2,"INC","INC5075"
2015,"US",26,25.5,26.6,106597,"","High school graduate","","","","",59,"EDU","EDUHSGRAD"
2017,"OR",30.5,28.8,32.2,3933,"","","","","Non-Hispanic White","(44.567449424, -120.155031326)",41,"RACE","RACEWHT"
2017,"IA",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(42.469400913, -93.816490556)",19,"RACE","RACEHPI"
2017,"OK",24.1,22.5,25.8,4633,"","","","","Non-Hispanic White","(35.472031356, -97.521070214)",40,"RACE","RACEWHT"
2017,"OH",45.9,40.7,51.2,539,"18 - 24","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR1824"
2017,"AL",24.4,22.6,26.2,4165,"","","","","Non-Hispanic White","(32.840571122, -86.631860762)",1,"RACE","RACEWHT"
2017,"SD",34.1,28.3,40.3,633,"25 - 34","","","","","(44.353130053, -100.373530637)",46,"AGEYR","AGEYR2534"
2017,"SC",23.5,17.2,31.2,296,"","","","","Hispanic","(33.998821303, -81.045371207)",45,"RACE","RACEHIS"
2017,"MN",26.3,24.4,28.3,3693,"","High school graduate","","","","(46.355648736, -94.794200503)",27,"EDU","EDUHSGRAD"
2017,"GA",31.5,27.3,36.1,630,"35 - 44","","","","","(32.839681093, -83.627580346)",13,"AGEYR","AGEYR3544"
2017,"GA",32.9,29.6,36.4,1344,"","","","","Non-Hispanic Black","(32.839681093, -83.627580346)",13,"RACE","RACEBLK"
2017,"SD",26.7,18.2,37.3,556,"","","","Less than $15,000","","(44.353130053, -100.373530637)",46,"INC","INCLESS15"
2017,"VA",32.8,29.1,36.7,1037,"35 - 44","","","","","(37.542680674, -78.457890463)",51,"AGEYR","AGEYR3544"
2017,"CO",31.6,28.9,34.5,1302,"45 - 54","","","","","(38.843840757, -106.133610921)",8,"AGEYR","AGEYR4554"
2017,"OR",29.6,25.6,33.8,751,"","","","Data not reported","","(44.567449424, -120.155031326)",41,"INC","INCNR"
2017,"KY",15.9,12.3,20.4,715,"","Less than high school","","","","(37.645970271, -84.774971048)",21,"EDU","EDUHS"
2017,"SD",27.8,22.9,33.2,1033,"","","","$50,000 - $74,999","","(44.353130053, -100.373530637)",46,"INC","INC5075"
2017,"IL",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(40.485010283, -88.997710178)",17,"RACE","RACENAA"
2017,"NV",27.4,22.5,33,520,"45 - 54","","","","","(39.49324039, -117.071840564)",32,"AGEYR","AGEYR4554"
2017,"SC",17.5,14.1,21.6,1049,"","Less than high school","","","","(33.998821303, -81.045371207)",45,"EDU","EDUHS"
2017,"MA",31.2,29.4,33.1,6358,"","","","","","(42.27687047, -72.082690675)",25,"OVR","OVERALL"
2017,"TN",22.8,19.9,25.9,1615,"","High school graduate","","","","(35.68094058, -85.774490914)",47,"EDU","EDUHSGRAD"
2017,"US",25.4,24.6,26.2,54919,"","","","$15,000 - $24,999","","",59,"INC","INC1525"
2017,"MS",18.4,16.1,20.9,1780,"65 or older","","","","","(32.745510099, -89.538030825)",28,"AGEYR","AGEYR65PLUS"
2017,"NM",33.2,28,38.9,732,"","","","Data not reported","","(34.520880952, -106.240580985)",35,"INC","INCNR"
2017,"UT",33.2,23,45.3,92,"","","","","Asian","(39.360700171, -111.587130635)",49,"RACE","RACEASN"
2017,"MO",23.2,19.7,27.1,1094,"","","","$15,000 - $24,999","","(38.635790776, -92.566300053)",29,"INC","INC1525"
2017,"VT",25.4,22.3,28.7,1578,"","High school graduate","","","","(43.625381239, -72.517640791)",50,"EDU","EDUHSGRAD"
2017,"VT",36.1,20.9,54.7,96,"","","","","2 or more races","(43.625381239, -72.517640791)",50,"RACE","RACE2PLUS"
2017,"AR",22,11.8,37.4,76,"","","","","Hispanic","(34.748650124, -92.274490743)",5,"RACE","RACEHIS"
2017,"FL",34.3,29.9,39,2156,"35 - 44","","","","","(28.932040377, -81.928960539)",12,"AGEYR","AGEYR3544"
2017,"ID",32.5,30.6,34.5,4502,"","","","","","(43.682630005, -114.363730042)",16,"OVR","OVERALL"
2017,"MS",39.9,23.9,58.4,76,"","","","","2 or more races","(32.745510099, -89.538030825)",28,"RACE","RACE2PLUS"
2017,"NY",15.7,13,18.9,929,"","Less than high school","","","","(42.827001032, -75.543970427)",36,"EDU","EDUHS"
2017,"OK",25.1,21.4,29.3,664,"35 - 44","","","","","(35.472031356, -97.521070214)",40,"AGEYR","AGEYR3544"
2017,"GA",14.7,11.3,18.9,590,"","Less than high school","","","","(32.839681093, -83.627580346)",13,"EDU","EDUHS"
2017,"VT",26.4,19.3,35,391,"","","","Less than $15,000","","(43.625381239, -72.517640791)",50,"INC","INCLESS15"
2015,"GU",40.9,33,49.1,276,"25 - 34","","","","","(13.444304, 144.793731)",66,"AGEYR","AGEYR2534"
2017,"NH",32.2,26.1,38.9,323,"25 - 34","","","","","(43.655950113, -71.50036092)",33,"AGEYR","AGEYR2534"
2017,"NC",19.5,14.8,25.3,461,"","Less than high school","","","","(35.466220975, -79.159250463)",37,"EDU","EDUHS"
2015,"US",37.1,36.2,37.9,36389,"25 - 34","","","","","",59,"AGEYR","AGEYR2534"
2017,"NC",22.7,17.6,28.7,408,"","","","Less than $15,000","","(35.466220975, -79.159250463)",37,"INC","INCLESS15"
2017,"NE",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(41.641040988001, -99.365720623)",31,"RACE","RACEHPI"
2017,"WI",28.6,26.2,31.1,2828,"","","Female","","","(44.393191174, -89.816370742)",55,"GEN","FEMALE"
2017,"DC",22.2,13.1,35,90,"","","","","Other","(38.890371385, -77.031961127)",11,"RACE","RACEOTH"
2017,"CO",34.3,32,36.7,2362,"","Some college or technical school","","","","(38.843840757, -106.133610921)",8,"EDU","EDUCOTEC"
2017,"OK",25.7,20.9,31,582,"","","","$25,000 - $34,999","","(35.472031356, -97.521070214)",40,"INC","INC2535"
2017,"VT",NA,NA,NA,NA,"","","","","Asian","(43.625381239, -72.517640791)",50,"RACE","RACEASN"
2017,"MA",24.1,20.7,27.9,1343,"55 - 64","","","","","(42.27687047, -72.082690675)",25,"AGEYR","AGEYR5564"
2017,"MI",17.9,13.9,22.8,469,"","Less than high school","","","","(44.661319543001, -84.71439027)",26,"EDU","EDUHS"
2017,"AR",21.6,18.8,24.6,3059,"","","Female","","","(34.748650124, -92.274490743)",5,"GEN","FEMALE"
2017,"MO",25.7,22.2,29.6,1233,"","","","Data not reported","","(38.635790776, -92.566300053)",29,"INC","INCNR"
2017,"TN",38.6,35.5,41.9,1668,"","College graduate","","","","(35.68094058, -85.774490914)",47,"EDU","EDUCOGRAD"
2017,"VI",NA,NA,NA,NA,"","","","","Other","(18.335765, -64.896335)",78,"RACE","RACEOTH"
2017,"MD",32,28.6,35.6,1159,"35 - 44","","","","","(39.290580964, -76.609260111)",24,"AGEYR","AGEYR3544"
2017,"OH",24.9,23.2,26.6,6632,"","","Female","","","(40.060210141, -82.404260056)",39,"GEN","FEMALE"
2017,"NY",31.3,28.8,33.9,2559,"","Some college or technical school","","","","(42.827001032, -75.543970427)",36,"EDU","EDUCOTEC"
2017,"FL",37.8,35,40.6,5928,"","College graduate","","","","(28.932040377, -81.928960539)",12,"EDU","EDUCOGRAD"
